category,item,variety,date,price,unit
vegetable,lettuce,butterhead_indoor,11/19/2021,0.45,head
vegetable,lettuce,cos,11/19/2021,0.58,head
vegetable,lettuce,little_gem,11/19/2021,0.81,twin
vegetable,onion,bulb_brown,11/19/2021,0.43,kg
vegetable,onion,bulb_red,11/19/2021,0.57,kg
vegetable,swede,swede,11/19/2021,0.24,kg
vegetable,turnip,turnip,11/19/2021,1.54,kg
vegetable,parsnips,all_varieties,11/19/2021,1.09,kg
vegetable,spinach_leaf,loose_bunches,11/19/2021,1.21,kg
vegetable,tomatoes,round,11/19/2021,0.57,kg
vegetable,tomatoes,vine,11/19/2021,1.02,kg
vegetable,tomatoes,cherry,11/19/2021,3.3,kg
fruit,apples,bramleys_seedling,11/12/2021,1.49,kg
fruit,apples,coxs_orange_group,11/12/2021,1.09,kg
fruit,apples,egremont_russet,11/12/2021,1.14,kg
fruit,apples,braeburn,11/12/2021,1.01,kg
fruit,apples,gala,11/12/2021,1.01,kg
fruit,apples,other_early_season,11/12/2021,0.95,kg
fruit,pears,conference,11/12/2021,1.04,kg
fruit,pears,doyenne_du_comice,11/12/2021,1.08,kg
fruit,raspberries,raspberries,11/12/2021,4.4,kg
fruit,strawberries,strawberries,11/12/2021,6.24,kg
vegetable,beetroot,beetroot,11/12/2021,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,11/12/2021,0.98,kg
vegetable,pak_choi,pak_choi,11/12/2021,2.72,kg
vegetable,curly_kale,curly_kale,11/12/2021,3.26,kg
vegetable,cabbage,red,11/12/2021,0.55,kg
vegetable,cabbage,savoy,11/12/2021,0.5,head
vegetable,spring_greens,prepacked,11/12/2021,0.84,kg
vegetable,cabbage,summer_autumn_pointed,11/12/2021,0.55,kg
vegetable,cabbage,white,11/12/2021,0.46,kg
vegetable,cabbage,round_green_other,11/12/2021,0.46,head
vegetable,calabrese,calabrese,11/12/2021,1.49,kg
vegetable,carrots,topped_washed,11/12/2021,0.44,kg
vegetable,cauliflower,all,11/12/2021,0.83,head
vegetable,celery,all_washed,11/12/2021,0.76,kg
vegetable,celeriac,celeriac,11/12/2021,0.68,kg
vegetable,chinese_leaf,chinese_leaf,11/12/2021,0.94,kg
vegetable,coriander,coriander,11/12/2021,1.84,kg
vegetable,cucumbers,cucumbers,11/12/2021,0.83,kg
vegetable,leeks,trimmed,11/12/2021,1.2,kg
vegetable,lettuce,butterhead_indoor,11/12/2021,0.43,head
vegetable,lettuce,cos,11/12/2021,0.59,head
vegetable,lettuce,little_gem,11/12/2021,0.79,twin
vegetable,onion,bulb_brown,11/12/2021,0.42,kg
vegetable,onion,bulb_red,11/12/2021,0.55,kg
vegetable,swede,swede,11/12/2021,0.24,kg
vegetable,turnip,turnip,11/12/2021,1.48,kg
vegetable,parsnips,all_varieties,11/12/2021,1.08,kg
vegetable,rhubarb,outdoor,11/12/2021,1.54,kg
vegetable,spinach_leaf,loose_bunches,11/12/2021,1.19,kg
vegetable,tomatoes,round,11/12/2021,0.64,kg
vegetable,tomatoes,vine,11/12/2021,1,kg
vegetable,tomatoes,cherry,11/12/2021,3.06,kg
fruit,apples,bramleys_seedling,11/5/2021,1.56,kg
fruit,apples,coxs_orange_group,11/5/2021,1.09,kg
fruit,apples,egremont_russet,11/5/2021,1.18,kg
fruit,apples,braeburn,11/5/2021,1.2,kg
fruit,apples,gala,11/5/2021,1,kg
fruit,apples,other_early_season,11/5/2021,0.95,kg
fruit,blackberries,blackberries,11/5/2021,12,kg
fruit,pears,conference,11/5/2021,1.03,kg
fruit,pears,doyenne_du_comice,11/5/2021,1.04,kg
fruit,raspberries,raspberries,11/5/2021,3.84,kg
fruit,strawberries,strawberries,11/5/2021,1.86,kg
vegetable,beetroot,beetroot,11/5/2021,0.49,kg
vegetable,brussels_sprouts,brussels_sprouts,11/5/2021,0.99,kg
vegetable,pak_choi,pak_choi,11/5/2021,2.77,kg
vegetable,curly_kale,curly_kale,11/5/2021,3.15,kg
vegetable,cabbage,red,11/5/2021,0.55,kg
vegetable,cabbage,savoy,11/5/2021,0.49,head
vegetable,spring_greens,prepacked,11/5/2021,0.78,kg
vegetable,cabbage,summer_autumn_pointed,11/5/2021,0.58,kg
vegetable,cabbage,white,11/5/2021,0.47,kg
vegetable,cabbage,round_green_other,11/5/2021,0.47,head
vegetable,calabrese,calabrese,11/5/2021,1.48,kg
vegetable,capsicum,green,11/5/2021,1.02,kg
vegetable,capsicum,red,11/5/2021,1.02,kg
vegetable,carrots,topped_washed,11/5/2021,0.45,kg
vegetable,cauliflower,all,11/5/2021,0.67,head
vegetable,celery,all_washed,11/5/2021,0.71,kg
vegetable,celeriac,celeriac,11/5/2021,0.69,kg
vegetable,chinese_leaf,chinese_leaf,11/5/2021,0.95,kg
vegetable,coriander,coriander,11/5/2021,2.12,kg
vegetable,cucumbers,cucumbers,11/5/2021,0.63,kg
vegetable,leeks,trimmed,11/5/2021,1.21,kg
vegetable,lettuce,butterhead_indoor,11/5/2021,0.42,head
vegetable,lettuce,cos,11/5/2021,0.59,head
vegetable,lettuce,crisp_iceberg_type,11/5/2021,0.28,head
vegetable,lettuce,little_gem,11/5/2021,0.77,twin
vegetable,rocket,rocket,11/5/2021,5,kg
vegetable,mixed_babyleaf_salad,pillow_pack,11/5/2021,5,kg
vegetable,onion,bulb_brown,11/5/2021,0.42,kg
vegetable,onion,bulb_red,11/5/2021,0.57,kg
vegetable,swede,swede,11/5/2021,0.24,kg
vegetable,turnip,turnip,11/5/2021,1.77,kg
vegetable,parsnips,all_varieties,11/5/2021,1.07,kg
vegetable,rhubarb,outdoor,11/5/2021,1.54,kg
vegetable,spinach_leaf,loose_bunches,11/5/2021,1.19,kg
vegetable,tomatoes,round,11/5/2021,0.64,kg
vegetable,tomatoes,cherry,11/5/2021,3.06,kg
cut_flowers,gladioli,all_varieties,11/5/2021,0.31,stem
fruit,apples,bramleys_seedling,10/29/2021,1.51,kg
fruit,apples,coxs_orange_group,10/29/2021,1.24,kg
fruit,apples,egremont_russet,10/29/2021,1.27,kg
fruit,apples,braeburn,10/29/2021,1.12,kg
fruit,apples,gala,10/29/2021,1.03,kg
fruit,apples,other_early_season,10/29/2021,1.02,kg
fruit,apples,other_late_season,10/29/2021,1.01,kg
fruit,pears,conference,10/29/2021,1.01,kg
fruit,pears,doyenne_du_comice,10/29/2021,1.13,kg
fruit,raspberries,raspberries,10/29/2021,3.73,kg
fruit,strawberries,strawberries,10/29/2021,2.77,kg
vegetable,beetroot,beetroot,10/29/2021,0.52,kg
vegetable,brussels_sprouts,brussels_sprouts,10/29/2021,1,kg
vegetable,pak_choi,pak_choi,10/29/2021,2.9,kg
vegetable,curly_kale,curly_kale,10/29/2021,3.24,kg
vegetable,cabbage,red,10/29/2021,0.54,kg
vegetable,cabbage,savoy,10/29/2021,0.51,head
vegetable,spring_greens,prepacked,10/29/2021,0.75,kg
vegetable,cabbage,summer_autumn_pointed,10/29/2021,0.59,kg
vegetable,cabbage,white,10/29/2021,0.46,kg
vegetable,cabbage,round_green_other,10/29/2021,0.48,head
vegetable,calabrese,calabrese,10/29/2021,1.51,kg
vegetable,capsicum,green,10/29/2021,1.18,kg
vegetable,capsicum,red,10/29/2021,1.18,kg
vegetable,capsicum,elongated,10/29/2021,1.2,kg
vegetable,carrots,topped_washed,10/29/2021,0.44,kg
vegetable,cauliflower,all,10/29/2021,0.59,head
vegetable,celery,all_washed,10/29/2021,0.69,kg
vegetable,celeriac,celeriac,10/29/2021,0.67,kg
vegetable,chinese_leaf,chinese_leaf,10/29/2021,0.96,kg
vegetable,coriander,coriander,10/29/2021,1.74,kg
vegetable,cucumbers,cucumbers,10/29/2021,0.72,kg
vegetable,leeks,trimmed,10/29/2021,1.18,kg
vegetable,lettuce,butterhead_indoor,10/29/2021,0.43,head
vegetable,lettuce,cos,10/29/2021,0.61,head
vegetable,lettuce,little_gem,10/29/2021,0.69,twin
vegetable,rocket,rocket,10/29/2021,5.14,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/29/2021,4.85,kg
vegetable,onion,bulb_brown,10/29/2021,0.45,kg
vegetable,onion,bulb_red,10/29/2021,0.62,kg
vegetable,swede,swede,10/29/2021,0.23,kg
vegetable,turnip,turnip,10/29/2021,1.66,kg
vegetable,parsnips,all_varieties,10/29/2021,1.07,kg
vegetable,rhubarb,outdoor,10/29/2021,1.54,kg
vegetable,spinach_leaf,loose_bunches,10/29/2021,1.23,kg
vegetable,sweetcorn,sweetcorn,10/29/2021,0.3,head
vegetable,tomatoes,round,10/29/2021,0.9,kg
vegetable,tomatoes,cherry,10/29/2021,3.06,kg
cut_flowers,gladioli,all_varieties,10/29/2021,0.31,stem
fruit,apples,bramleys_seedling,10/22/2021,1.53,kg
fruit,apples,coxs_orange_group,10/22/2021,1.26,kg
fruit,apples,egremont_russet,10/22/2021,1.31,kg
fruit,apples,braeburn,10/22/2021,1.07,kg
fruit,apples,gala,10/22/2021,1.11,kg
fruit,apples,other_early_season,10/22/2021,0.82,kg
fruit,currants,red,10/22/2021,3.6,kg
fruit,blueberries,blueberries,10/22/2021,4.57,kg
fruit,pears,conference,10/22/2021,1.05,kg
fruit,pears,doyenne_du_comice,10/22/2021,1.05,kg
fruit,raspberries,raspberries,10/22/2021,8.28,kg
fruit,strawberries,strawberries,10/22/2021,2.91,kg
vegetable,beans,broad,10/22/2021,1.43,kg
vegetable,beans,dwarf_french_or_kidney,10/22/2021,2.09,kg
vegetable,beans,runner_climbing,10/22/2021,1.83,kg
vegetable,beetroot,beetroot,10/22/2021,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,10/22/2021,1.04,kg
vegetable,pak_choi,pak_choi,10/22/2021,2.74,kg
vegetable,curly_kale,curly_kale,10/22/2021,3.22,kg
vegetable,cabbage,red,10/22/2021,0.54,kg
vegetable,cabbage,savoy,10/22/2021,0.5,head
vegetable,spring_greens,prepacked,10/22/2021,0.75,kg
vegetable,cabbage,summer_autumn_pointed,10/22/2021,0.58,kg
vegetable,cabbage,white,10/22/2021,0.46,kg
vegetable,cabbage,round_green_other,10/22/2021,0.45,head
vegetable,calabrese,calabrese,10/22/2021,1.5,kg
vegetable,capsicum,elongated,10/22/2021,1.2,kg
vegetable,carrots,topped_washed,10/22/2021,0.44,kg
vegetable,cauliflower,all,10/22/2021,0.64,head
vegetable,celery,all_washed,10/22/2021,0.73,kg
vegetable,celeriac,celeriac,10/22/2021,0.68,kg
vegetable,chinese_leaf,chinese_leaf,10/22/2021,0.97,kg
vegetable,coriander,coriander,10/22/2021,1.61,kg
vegetable,courgettes,courgettes,10/22/2021,1.48,kg
vegetable,cucumbers,cucumbers,10/22/2021,0.89,kg
vegetable,leeks,trimmed,10/22/2021,1.21,kg
vegetable,lettuce,butterhead_indoor,10/22/2021,0.4,head
vegetable,lettuce,cos,10/22/2021,0.63,head
vegetable,lettuce,crisp_iceberg_type,10/22/2021,0.55,head
vegetable,lettuce,little_gem,10/22/2021,0.67,twin
vegetable,rocket,rocket,10/22/2021,5.2,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/22/2021,4.78,kg
vegetable,onion,bulb_brown,10/22/2021,0.46,kg
vegetable,onion,bulb_red,10/22/2021,0.61,kg
vegetable,onion,saladspring,10/22/2021,0.26,kg
vegetable,swede,swede,10/22/2021,0.23,kg
vegetable,turnip,turnip,10/22/2021,1.67,kg
vegetable,parsnips,all_varieties,10/22/2021,1.07,kg
vegetable,rhubarb,outdoor,10/22/2021,1.54,kg
vegetable,spinach_leaf,loose_bunches,10/22/2021,1.26,kg
vegetable,sweetcorn,sweetcorn,10/22/2021,0.25,head
vegetable,tomatoes,round,10/22/2021,1.16,kg
vegetable,tomatoes,cherry,10/22/2021,3.06,kg
cut_flowers,gladioli,all_varieties,10/22/2021,0.33,stem
fruit,apples,bramleys_seedling,10/15/2021,1.46,kg
fruit,apples,coxs_orange_group,10/15/2021,1.28,kg
fruit,apples,egremont_russet,10/15/2021,1.33,kg
fruit,apples,gala,10/15/2021,1.12,kg
fruit,apples,other_early_season,10/15/2021,0.89,kg
fruit,apples,other_late_season,10/15/2021,0.87,kg
fruit,currants,red,10/15/2021,4,kg
fruit,blueberries,blueberries,10/15/2021,9.25,kg
fruit,pears,conference,10/15/2021,1.06,kg
fruit,pears,doyenne_du_comice,10/15/2021,1.07,kg
fruit,plums,all_other,10/15/2021,2.44,kg
fruit,raspberries,raspberries,10/15/2021,6.84,kg
fruit,strawberries,strawberries,10/15/2021,2.32,kg
vegetable,beans,broad,10/15/2021,1.43,kg
vegetable,beans,dwarf_french_or_kidney,10/15/2021,2.45,kg
vegetable,beans,runner_climbing,10/15/2021,1.95,kg
vegetable,beetroot,beetroot,10/15/2021,0.5,kg
vegetable,brussels_sprouts,brussels_sprouts,10/15/2021,1.04,kg
vegetable,pak_choi,pak_choi,10/15/2021,2.79,kg
vegetable,curly_kale,curly_kale,10/15/2021,3.17,kg
vegetable,cabbage,red,10/15/2021,0.55,kg
vegetable,cabbage,savoy,10/15/2021,0.51,head
vegetable,spring_greens,prepacked,10/15/2021,0.77,kg
vegetable,cabbage,summer_autumn_pointed,10/15/2021,0.58,kg
vegetable,cabbage,white,10/15/2021,0.48,kg
vegetable,cabbage,round_green_other,10/15/2021,0.46,head
vegetable,calabrese,calabrese,10/15/2021,1.28,kg
vegetable,capsicum,elongated,10/15/2021,1,kg
vegetable,carrots,topped_washed,10/15/2021,0.44,kg
vegetable,cauliflower,all,10/15/2021,0.7,head
vegetable,celery,all_washed,10/15/2021,0.73,kg
vegetable,celeriac,celeriac,10/15/2021,0.68,kg
vegetable,chinese_leaf,chinese_leaf,10/15/2021,0.93,kg
vegetable,coriander,coriander,10/15/2021,1.84,kg
vegetable,courgettes,courgettes,10/15/2021,1.28,kg
vegetable,cucumbers,cucumbers,10/15/2021,1.13,kg
vegetable,leeks,trimmed,10/15/2021,1.2,kg
vegetable,lettuce,butterhead_indoor,10/15/2021,0.41,head
vegetable,lettuce,cos,10/15/2021,0.63,head
vegetable,lettuce,crisp_iceberg_type,10/15/2021,0.54,head
vegetable,lettuce,little_gem,10/15/2021,0.66,twin
vegetable,rocket,rocket,10/15/2021,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/15/2021,5.07,kg
vegetable,onion,bulb_brown,10/15/2021,0.45,kg
vegetable,onion,bulb_red,10/15/2021,0.63,kg
vegetable,onion,saladspring,10/15/2021,0.38,kg
vegetable,swede,swede,10/15/2021,0.24,kg
vegetable,turnip,turnip,10/15/2021,1.69,kg
vegetable,parsnips,all_varieties,10/15/2021,1.07,kg
vegetable,peas,shelling_all_varieties,10/15/2021,2.42,kg
vegetable,rhubarb,outdoor,10/15/2021,1.54,kg
vegetable,spinach_leaf,loose_bunches,10/15/2021,1.3,kg
vegetable,sweetcorn,sweetcorn,10/15/2021,0.24,head
vegetable,tomatoes,round,10/15/2021,0.98,kg
vegetable,tomatoes,vine,10/15/2021,1.45,kg
vegetable,tomatoes,cherry,10/15/2021,3.06,kg
cut_flowers,gladioli,all_varieties,10/15/2021,0.33,stem
fruit,apples,bramleys_seedling,10/8/2021,1.58,kg
fruit,apples,coxs_orange_group,10/8/2021,1.44,kg
fruit,apples,egremont_russet,10/8/2021,1.52,kg
fruit,apples,gala,10/8/2021,1.11,kg
fruit,apples,other_early_season,10/8/2021,0.86,kg
fruit,blackberries,blackberries,10/8/2021,6.4,kg
fruit,blueberries,blueberries,10/8/2021,9.84,kg
fruit,pears,conference,10/8/2021,1.02,kg
fruit,pears,doyenne_du_comice,10/8/2021,1.2,kg
fruit,plums,all_other,10/8/2021,2.26,kg
fruit,raspberries,raspberries,10/8/2021,8.28,kg
fruit,strawberries,strawberries,10/8/2021,2.16,kg
vegetable,beans,broad,10/8/2021,1.65,kg
vegetable,beans,dwarf_french_or_kidney,10/8/2021,2.13,kg
vegetable,beans,runner_climbing,10/8/2021,2.63,kg
vegetable,beetroot,beetroot,10/8/2021,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,10/8/2021,1.08,kg
vegetable,pak_choi,pak_choi,10/8/2021,2.74,kg
vegetable,curly_kale,curly_kale,10/8/2021,3.28,kg
vegetable,cabbage,red,10/8/2021,0.58,kg
vegetable,cabbage,savoy,10/8/2021,0.5,head
vegetable,spring_greens,prepacked,10/8/2021,0.76,kg
vegetable,cabbage,summer_autumn_pointed,10/8/2021,0.58,kg
vegetable,cabbage,white,10/8/2021,0.46,kg
vegetable,cabbage,round_green_other,10/8/2021,0.47,head
vegetable,calabrese,calabrese,10/8/2021,1.18,kg
vegetable,capsicum,red,10/8/2021,0.63,kg
vegetable,capsicum,elongated,10/8/2021,1.5,kg
vegetable,carrots,topped_washed,10/8/2021,0.44,kg
vegetable,cauliflower,all,10/8/2021,0.58,head
vegetable,celery,all_washed,10/8/2021,0.73,kg
vegetable,celeriac,celeriac,10/8/2021,0.67,kg
vegetable,chinese_leaf,chinese_leaf,10/8/2021,0.95,kg
vegetable,coriander,coriander,10/8/2021,1.67,kg
vegetable,courgettes,courgettes,10/8/2021,1.21,kg
vegetable,cucumbers,cucumbers,10/8/2021,1.05,kg
vegetable,leeks,trimmed,10/8/2021,1.18,kg
vegetable,lettuce,butterhead_indoor,10/8/2021,0.43,head
vegetable,lettuce,cos,10/8/2021,0.57,head
vegetable,lettuce,crisp_iceberg_type,10/8/2021,0.52,head
vegetable,lettuce,little_gem,10/8/2021,0.63,twin
vegetable,rocket,rocket,10/8/2021,5.04,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/8/2021,5.05,kg
vegetable,onion,bulb_brown,10/8/2021,0.46,kg
vegetable,onion,bulb_red,10/8/2021,0.64,kg
vegetable,onion,saladspring,10/8/2021,0.38,kg
vegetable,swede,swede,10/8/2021,0.24,kg
vegetable,turnip,turnip,10/8/2021,1.69,kg
vegetable,parsnips,all_varieties,10/8/2021,1.07,kg
vegetable,peas,shelling_all_varieties,10/8/2021,2.34,kg
vegetable,rhubarb,outdoor,10/8/2021,1.58,kg
vegetable,spinach_leaf,loose_bunches,10/8/2021,1.24,kg
vegetable,sweetcorn,sweetcorn,10/8/2021,0.24,head
vegetable,tomatoes,round,10/8/2021,0.93,kg
vegetable,tomatoes,vine,10/8/2021,1.25,kg
vegetable,tomatoes,cherry,10/8/2021,3.06,kg
cut_flowers,gladioli,all_varieties,10/8/2021,0.33,stem
fruit,apples,bramleys_seedling,10/1/2021,1.29,kg
fruit,apples,coxs_orange_group,10/1/2021,1.44,kg
fruit,apples,egremont_russet,10/1/2021,1.44,kg
fruit,apples,gala,10/1/2021,1.09,kg
fruit,apples,other_early_season,10/1/2021,0.96,kg
fruit,apples,other_mid_season,10/1/2021,0.84,kg
fruit,blackberries,blackberries,10/1/2021,7.07,kg
fruit,currants,red,10/1/2021,7.2,kg
fruit,blueberries,blueberries,10/1/2021,9.9,kg
fruit,pears,conference,10/1/2021,0.98,kg
fruit,plums,all_other,10/1/2021,2.05,kg
fruit,raspberries,raspberries,10/1/2021,8.3,kg
fruit,strawberries,strawberries,10/1/2021,2.35,kg
vegetable,beans,broad,10/1/2021,1.63,kg
vegetable,beans,dwarf_french_or_kidney,10/1/2021,2.26,kg
vegetable,beans,runner_climbing,10/1/2021,2.47,kg
vegetable,beetroot,beetroot,10/1/2021,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,10/1/2021,1.08,kg
vegetable,pak_choi,pak_choi,10/1/2021,2.69,kg
vegetable,curly_kale,curly_kale,10/1/2021,3.25,kg
vegetable,cabbage,red,10/1/2021,0.57,kg
vegetable,cabbage,savoy,10/1/2021,0.5,head
vegetable,spring_greens,prepacked,10/1/2021,0.76,kg
vegetable,cabbage,summer_autumn_pointed,10/1/2021,0.58,kg
vegetable,cabbage,white,10/1/2021,0.49,kg
vegetable,cabbage,round_green_other,10/1/2021,0.47,head
vegetable,calabrese,calabrese,10/1/2021,1.16,kg
vegetable,capsicum,red,10/1/2021,0.5,kg
vegetable,capsicum,elongated,10/1/2021,1.45,kg
vegetable,carrots,topped_washed,10/1/2021,0.45,kg
vegetable,cauliflower,all,10/1/2021,0.57,head
vegetable,celery,all_washed,10/1/2021,0.75,kg
vegetable,celeriac,celeriac,10/1/2021,0.67,kg
vegetable,chinese_leaf,chinese_leaf,10/1/2021,0.94,kg
vegetable,coriander,coriander,10/1/2021,1.71,kg
vegetable,courgettes,courgettes,10/1/2021,1.2,kg
vegetable,cucumbers,cucumbers,10/1/2021,0.96,kg
vegetable,leeks,trimmed,10/1/2021,1.24,kg
vegetable,lettuce,butterhead_indoor,10/1/2021,0.41,head
vegetable,lettuce,cos,10/1/2021,0.59,head
vegetable,lettuce,crisp_iceberg_type,10/1/2021,0.52,head
vegetable,lettuce,little_gem,10/1/2021,0.64,twin
vegetable,rocket,rocket,10/1/2021,5.14,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/1/2021,5.09,kg
vegetable,onion,bulb_brown,10/1/2021,0.45,kg
vegetable,onion,bulb_red,10/1/2021,0.63,kg
vegetable,onion,saladspring,10/1/2021,0.37,kg
vegetable,swede,swede,10/1/2021,0.23,kg
vegetable,turnip,turnip,10/1/2021,1.65,kg
vegetable,parsnips,all_varieties,10/1/2021,1.11,kg
vegetable,peas,shelling_all_varieties,10/1/2021,2.4,kg
vegetable,rhubarb,outdoor,10/1/2021,1.43,kg
vegetable,spinach_leaf,loose_bunches,10/1/2021,1.28,kg
vegetable,sweetcorn,sweetcorn,10/1/2021,0.26,head
vegetable,tomatoes,round,10/1/2021,1.08,kg
vegetable,tomatoes,cherry,10/1/2021,3.06,kg
cut_flowers,gladioli,all_varieties,10/1/2021,0.33,stem
fruit,apples,bramleys_seedling,9/24/2021,1.23,kg
fruit,apples,coxs_orange_group,9/24/2021,1.31,kg
fruit,apples,egremont_russet,9/24/2021,1.36,kg
fruit,apples,braeburn,9/24/2021,0.53,kg
fruit,apples,gala,9/24/2021,0.96,kg
fruit,apples,other_early_season,9/24/2021,0.95,kg
fruit,apples,other_mid_season,9/24/2021,0.83,kg
fruit,apples,other_late_season,9/24/2021,1.17,kg
fruit,blackberries,blackberries,9/24/2021,6.4,kg
fruit,currants,black,9/24/2021,6.7,kg
fruit,currants,red,9/24/2021,8.46,kg
fruit,blueberries,blueberries,9/24/2021,8.82,kg
fruit,pears,conference,9/24/2021,1,kg
fruit,plums,all_other,9/24/2021,2.83,kg
fruit,raspberries,raspberries,9/24/2021,7.19,kg
fruit,strawberries,strawberries,9/24/2021,2.23,kg
vegetable,beans,broad,9/24/2021,1.5,kg
vegetable,beans,dwarf_french_or_kidney,9/24/2021,2.32,kg
vegetable,beans,runner_climbing,9/24/2021,2.65,kg
vegetable,beetroot,beetroot,9/24/2021,0.53,kg
vegetable,brussels_sprouts,brussels_sprouts,9/24/2021,1.08,kg
vegetable,pak_choi,pak_choi,9/24/2021,2.65,kg
vegetable,curly_kale,curly_kale,9/24/2021,3.12,kg
vegetable,cabbage,red,9/24/2021,0.61,kg
vegetable,cabbage,savoy,9/24/2021,0.51,head
vegetable,spring_greens,prepacked,9/24/2021,0.74,kg
vegetable,cabbage,summer_autumn_pointed,9/24/2021,0.57,kg
vegetable,cabbage,white,9/24/2021,0.46,kg
vegetable,cabbage,round_green_other,9/24/2021,0.44,head
vegetable,calabrese,calabrese,9/24/2021,1.3,kg
vegetable,capsicum,red,9/24/2021,0.5,kg
vegetable,carrots,topped_washed,9/24/2021,0.45,kg
vegetable,cauliflower,all,9/24/2021,0.57,head
vegetable,celery,all_washed,9/24/2021,0.74,kg
vegetable,celeriac,celeriac,9/24/2021,0.69,kg
vegetable,chinese_leaf,chinese_leaf,9/24/2021,0.96,kg
vegetable,coriander,coriander,9/24/2021,1.64,kg
vegetable,courgettes,courgettes,9/24/2021,1.1,kg
vegetable,cucumbers,cucumbers,9/24/2021,0.97,kg
vegetable,leeks,trimmed,9/24/2021,1.19,kg
vegetable,lettuce,butterhead_indoor,9/24/2021,0.42,head
vegetable,lettuce,cos,9/24/2021,0.58,head
vegetable,lettuce,crisp_iceberg_type,9/24/2021,0.54,head
vegetable,lettuce,little_gem,9/24/2021,0.64,twin
vegetable,rocket,rocket,9/24/2021,4.97,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/24/2021,5.1,kg
vegetable,onion,bulb_brown,9/24/2021,0.45,kg
vegetable,onion,bulb_red,9/24/2021,0.61,kg
vegetable,onion,saladspring,9/24/2021,0.39,kg
vegetable,swede,swede,9/24/2021,0.23,kg
vegetable,turnip,turnip,9/24/2021,1.65,kg
vegetable,parsnips,all_varieties,9/24/2021,1.13,kg
vegetable,peas,shelling_all_varieties,9/24/2021,2.51,kg
vegetable,rhubarb,outdoor,9/24/2021,1.43,kg
vegetable,spinach_leaf,loose_bunches,9/24/2021,1.45,kg
vegetable,sweetcorn,sweetcorn,9/24/2021,0.26,head
vegetable,tomatoes,round,9/24/2021,1.45,kg
vegetable,tomatoes,vine,9/24/2021,1.91,kg
vegetable,tomatoes,cherry,9/24/2021,3.4,kg
cut_flowers,gladioli,all_varieties,9/24/2021,0.21,stem
fruit,apples,bramleys_seedling,9/17/2021,1.18,kg
fruit,apples,coxs_orange_group,9/17/2021,1.4,kg
fruit,apples,egremont_russet,9/17/2021,1.6,kg
fruit,apples,gala,9/17/2021,1.04,kg
fruit,apples,other_early_season,9/17/2021,0.97,kg
fruit,apples,other_mid_season,9/17/2021,0.96,kg
fruit,apples,other_late_season,9/17/2021,0.92,kg
fruit,blackberries,blackberries,9/17/2021,7.39,kg
fruit,currants,black,9/17/2021,6.7,kg
